qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,circuitId
8168,1020,841,51,99,11,00:01:13.170000,,,10
8169,1020,825,210,20,12,00:01:13.103000,,,10
8170,1020,817,4,3,13,00:01:13.131000,,,10
8171,1020,826,5,26,14,00:01:13.278000,,,10
8172,1020,840,211,18,15,00:01:13.256000,,,10
8173,1020,846,1,4,16,00:01:13.333000,,,10
8174,1020,848,5,23,17,00:01:13.461000,,,10
8175,1020,847,3,63,18,00:01:14.721000,,,10
8176,1020,9,3,88,19,00:01:14.839000,,,10
8177,1020,20,6,5,20,,,,10
8178,1021,830,9,33,1,00:01:15.817000,00:01:14.572000,00:01:14.572000,11
8179,1021,822,131,77,2,00:01:16.078000,00:01:14.590000,00:01:14.590000,11
8180,1021,1,131,44,3,00:01:16.068000,00:01:14.769000,00:01:14.769000,11
8181,1021,844,6,16,4,00:01:16.337000,00:01:15.043000,00:01:15.043000,11
8182,1021,20,6,5,5,00:01:16.452000,00:01:15.071000,00:01:15.071000,11
8183,1021,842,9,10,6,00:01:16.716000,00:01:15.450000,00:01:15.450000,11
8184,1021,846,1,4,7,00:01:16.697000,00:01:15.800000,00:01:15.800000,11
8185,1021,832,1,55,8,00:01:16.493000,00:01:15.852000,00:01:15.852000,11
8186,1021,154,210,8,9,00:01:16.978000,00:01:16.013000,00:01:16.013000,11
8187,1021,8,51,7,10,00:01:16.506000,00:01:16.041000,00:01:16.041000,11
8188,1021,807,4,27,11,00:01:16.790000,,,11
8189,1021,848,5,23,12,00:01:16.912000,,,11
8190,1021,826,5,26,13,00:01:16.750000,,,11
8191,1021,841,51,99,14,00:01:16.894000,,,11
8192,1021,825,210,20,15,00:01:16.122000,,,11
8193,1021,847,3,63,16,00:01:17.031000,,,11
8194,1021,815,211,11,17,00:01:17.109000,,,11
8195,1021,817,4,3,18,00:01:17.257000,,,11
8196,1021,840,211,18,19,00:01:17.542000,,,11
8197,1021,9,3,88,20,00:01:18.324000,,,11
8198,1022,844,6,16,1,00:01:43.587000,00:01:42.519000,00:01:42.519000,13
8199,1022,20,6,5,2,00:01:44.109000,00:01:43.267000,00:01:43.267000,13
8200,1022,1,131,44,3,00:01:45.260000,00:01:43.282000,00:01:43.282000,13
8201,1022,822,131,77,4,00:01:45.141000,00:01:43.415000,00:01:43.415000,13
8202,1022,830,9,33,5,00:01:44.622000,00:01:43.690000,00:01:43.690000,13
8203,1022,817,4,3,6,00:01:45.560000,00:01:44.257000,00:01:44.257000,13
8204,1022,807,4,27,7,00:01:45.899000,00:01:44.542000,00:01:44.542000,13
8205,1022,8,51,7,8,00:01:45.842000,00:01:44.557000,00:01:44.557000,13
8206,1022,815,211,11,9,00:01:45.732000,00:01:44.706000,00:01:44.706000,13
8207,1022,825,210,20,10,00:01:45.839000,00:01:45.086000,00:01:45.086000,13
8208,1022,154,210,8,11,00:01:45.694000,,,13
8209,1022,846,1,4,12,00:01:46.154000,,,13
8210,1022,840,211,18,13,00:01:46,,,13
8211,1022,848,9,23,14,00:01:45.528000,,,13
8212,1022,841,51,99,15,00:01:45.637000,,,13
8213,1022,842,5,10,16,00:01:46.435000,,,13
8214,1022,832,1,55,17,00:01:46.507000,,,13
8215,1022,826,5,26,18,00:01:46.518000,,,13
8216,1022,847,3,63,19,00:01:47.548000,,,13
8217,1022,9,3,88,20,,,,13
8218,1023,844,6,16,1,00:01:20.126000,00:01:19.307000,00:01:19.307000,14
8219,1023,1,131,44,2,00:01:20.272000,00:01:19.346000,00:01:19.346000,14
8220,1023,822,131,77,3,00:01:20.156000,00:01:19.354000,00:01:19.354000,14
8221,1023,20,6,5,4,00:01:20.378000,00:01:19.457000,00:01:19.457000,14
8222,1023,817,4,3,5,00:01:20.374000,00:01:19.839000,00:01:19.839000,14
8223,1023,807,4,27,6,00:01:20.155000,00:01:20.049000,00:01:20.049000,14
8224,1023,832,1,55,7,00:01:20.413000,00:01:20.455000,00:01:20.455000,14
8225,1023,848,9,23,8,00:01:20.382000,,,14
8226,1023,840,211,18,9,00:01:20.643000,,,14
8227,1023,8,51,7,10,00:01:20.634000,,,14
8228,1023,841,51,99,11,00:01:20.657000,,,14
8229,1023,825,210,20,12,00:01:20.616000,,,14
8230,1023,826,5,26,13,00:01:20.723000,,,14
8231,1023,846,1,4,14,00:01:20.646000,,,14
8232,1023,842,5,10,15,00:01:20.508000,,,14
8233,1023,154,210,8,16,00:01:20.784000,,,14
8234,1023,815,211,11,17,00:01:21.291000,,,14
8235,1023,847,3,63,18,00:01:21.800000,,,14
8236,1023,9,3,88,19,00:01:22.356000,,,14
8237,1023,830,9,33,20,,,,14
8238,1024,844,6,16,1,00:01:38.014000,00:01:36.217000,00:01:36.217000,15
8239,1024,1,131,44,2,00:01:37.565000,00:01:36.408000,00:01:36.408000,15
8240,1024,20,6,5,3,00:01:38.374000,00:01:36.437000,00:01:36.437000,15
8241,1024,830,9,33,4,00:01:38.540000,00:01:36.813000,00:01:36.813000,15
8242,1024,822,131,77,5,00:01:37.317000,00:01:37.146000,00:01:37.146000,15
8243,1024,848,9,23,6,00:01:39.106000,00:01:37.411000,00:01:37.411000,15
8244,1024,832,1,55,7,00:01:38.882000,00:01:37.818000,00:01:37.818000,15
8245,1024,807,4,27,8,00:01:39.001000,00:01:38.264000,00:01:38.264000,15
8246,1024,846,1,4,9,00:01:38.606000,00:01:38.329000,00:01:38.329000,15
8247,1024,815,211,11,10,00:01:39.909000,,,15
8248,1024,841,51,99,11,00:01:39.272000,,,15
8249,1024,842,5,10,12,00:01:39.085000,,,15
8250,1024,8,51,7,13,00:01:39.454000,,,15
8251,1024,825,210,20,14,00:01:39.942000,,,15
8252,1024,826,5,26,15,00:01:39.957000,,,15
8253,1024,840,211,18,16,00:01:39.979000,,,15
8254,1024,154,210,8,17,00:01:40.277000,,,15
8255,1024,847,3,63,18,00:01:40.867000,,,15
8256,1024,9,3,88,19,00:01:41.186000,,,15
8257,1024,817,4,3,20,,,,15
8258,1025,844,6,16,1,00:01:33.613000,00:01:31.628000,00:01:31.628000,71
8259,1025,1,131,44,2,00:01:33.230000,00:01:32.030000,00:01:32.030000,71
8260,1025,20,6,5,3,00:01:33.032000,00:01:32.053000,00:01:32.053000,71
8261,1025,830,9,33,4,00:01:33.368000,00:01:32.310000,00:01:32.310000,71
8262,1025,822,131,77,5,00:01:33.413000,00:01:32.632000,00:01:32.632000,71
8263,1025,832,1,55,6,00:01:34.184000,00:01:33.222000,00:01:33.222000,71
8264,1025,807,4,27,7,00:01:34.236000,00:01:33.289000,00:01:33.289000,71
8265,1025,846,1,4,8,00:01:34.201000,00:01:33.301000,00:01:33.301000,71
8266,1025,154,210,8,9,00:01:34.283000,00:01:33.517000,00:01:33.517000,71
8267,1025,817,4,3,10,00:01:34.138000,00:01:33.661000,00:01:33.661000,71
8268,1025,842,5,10,11,00:01:34.456000,,,71
8269,1025,815,211,11,12,00:01:34.336000,,,71
8270,1025,841,51,99,13,00:01:34.755000,,,71
8271,1025,825,210,20,14,00:01:33.889000,,,71
8272,1025,840,211,18,15,00:01:34.287000,,,71
8273,1025,8,51,7,16,00:01:34.840000,,,71
8274,1025,847,3,63,17,00:01:35.356000,,,71
8275,1025,9,3,88,18,00:01:36.474000,,,71
8276,1025,848,9,23,19,00:01:39.197000,,,71
8277,1025,826,5,26,20,00:01:39.544000,,,71
8278,1026,20,6,5,1,00:01:28.988000,00:01:27.064000,00:01:27.064000,22
8279,1026,844,6,16,2,00:01:28.405000,00:01:27.253000,00:01:27.253000,22
8280,1026,822,131,77,3,00:01:28.896000,00:01:27.293000,00:01:27.293000,22
8281,1026,1,131,44,4,00:01:28.735000,00:01:27.302000,00:01:27.302000,22
8282,1026,830,9,33,5,00:01:28.754000,00:01:27.851000,00:01:27.851000,22
8283,1026,848,9,23,6,00:01:29.351000,00:01:27.851000,00:01:27.851000,22
8284,1026,832,1,55,7,00:01:29.018000,00:01:28.304000,00:01:28.304000,22
8285,1026,846,1,4,8,00:01:28.873000,00:01:28.464000,00:01:28.464000,22
8286,1026,842,5,10,9,00:01:29.411000,00:01:28.836000,00:01:28.836000,22
8287,1026,154,210,8,10,00:01:29.572000,00:01:29.341000,00:01:29.341000,22
8288,1026,841,51,99,11,00:01:29.604000,,,22
8289,1026,840,211,18,12,00:01:29.594000,,,22
8290,1026,8,51,7,13,00:01:29.636000,,,22
8291,1026,826,5,26,14,00:01:29.723000,,,22
8292,1026,807,4,27,15,00:01:29.619000,,,22
8293,1026,817,4,3,16,00:01:29.822000,,,22
8294,1026,815,211,11,17,00:01:30.344000,,,22
8295,1026,847,3,63,18,00:01:30.364000,,,22
8296,1026,825,210,20,19,,,,22
8297,1026,9,3,88,20,,,,22
8298,1027,830,9,33,1,00:01:15.949000,00:01:14.758000,00:01:14.758000,32
8299,1027,844,6,16,2,00:01:16.364000,00:01:15.024000,00:01:15.024000,32
8300,1027,20,6,5,3,00:01:16.696000,00:01:15.170000,00:01:15.170000,32
8301,1027,1,131,44,4,00:01:16.424000,00:01:15.262000,00:01:15.262000,32
8302,1027,848,9,23,5,00:01:16.175000,00:01:15.336000,00:01:15.336000,32
8303,1027,822,131,77,6,00:01:17.062000,00:01:15.338000,00:01:15.338000,32
8304,1027,832,1,55,7,00:01:17.044000,00:01:16.014000,00:01:16.014000,32
8305,1027,846,1,4,8,00:01:17.092000,00:01:16.322000,00:01:16.322000,32
8306,1027,826,5,26,9,00:01:17.041000,00:01:16.469000,00:01:16.469000,32
8307,1027,842,5,10,10,00:01:17.065000,00:01:16.586000,00:01:16.586000,32
8308,1027,815,211,11,11,00:01:17.465000,,,32
8309,1027,807,4,27,12,00:01:17.608000,,,32
8310,1027,817,4,3,13,00:01:17.270000,,,32
8311,1027,8,51,7,14,00:01:17.225000,,,32
8312,1027,841,51,99,15,00:01:17.794000,,,32
8313,1027,840,211,18,16,00:01:18.065000,,,32
8314,1027,825,210,20,17,00:01:18.436000,,,32
8315,1027,154,210,8,18,00:01:18.599000,,,32
8316,1027,847,3,63,19,00:01:18.823000,,,32
8317,1027,9,3,88,20,00:01:20.179000,,,32
8318,1028,822,131,77,1,00:01:33.750000,00:01:32.029000,00:01:32.029000,69
8319,1028,20,6,5,2,00:01:33.766000,00:01:32.041000,00:01:32.041000,69
8320,1028,830,9,33,3,00:01:33.549000,00:01:32.096000,00:01:32.096000,69
8321,1028,844,6,16,4,00:01:33.988000,00:01:32.137000,00:01:32.137000,69
8322,1028,1,131,44,5,00:01:33.454000,00:01:32.321000,00:01:32.321000,69
8323,1028,848,9,23,6,00:01:33.984000,00:01:32.548000,00:01:32.548000,69
8324,1028,832,1,55,7,00:01:33.916000,00:01:32.847000,00:01:32.847000,69
8325,1028,846,1,4,8,00:01:33.353000,00:01:33.175000,00:01:33.175000,69
8326,1028,817,4,3,9,00:01:33.835000,00:01:33.488000,00:01:33.488000,69
8327,1028,842,5,10,10,00:01:33.556000,00:01:33.601000,00:01:33.601000,69
8328,1028,807,4,27,11,00:01:34.092000,,,69
8329,1028,825,210,20,12,00:01:33.812000,,,69
8330,1028,826,5,26,13,00:01:34.138000,,,69
8331,1028,840,211,18,14,00:01:33.921000,,,69
8332,1028,154,210,8,15,00:01:34.161000,,,69
8333,1028,841,51,99,16,00:01:34.226000,,,69
8334,1028,8,51,7,17,00:01:34.369000,,,69
8335,1028,847,3,63,18,00:01:35.372000,,,69
8336,1028,815,211,11,19,00:01:35.808000,,,69
8337,1028,9,3,88,20,00:01:35.889000,,,69
8338,1029,830,9,33,1,00:01:08.242000,00:01:07.508000,00:01:07.508000,18
8339,1029,20,6,5,2,00:01:08.556000,00:01:07.631000,00:01:07.631000,18
8340,1029,1,131,44,3,00:01:08.614000,00:01:07.699000,00:01:07.699000,18
8341,1029,844,6,16,4,00:01:08.496000,00:01:07.728000,00:01:07.728000,18
8342,1029,822,131,77,5,00:01:08.545000,00:01:07.874000,00:01:07.874000,18
8343,1029,848,9,23,6,00:01:08.503000,00:01:07.935000,00:01:07.935000,18
8344,1029,842,5,10,7,00:01:08.909000,00:01:08.837000,00:01:08.837000,18
8345,1029,154,210,8,8,00:01:09.197000,00:01:08.854000,00:01:08.854000,18
8346,1029,8,51,7,9,00:01:09.276000,00:01:08.984000,00:01:08.984000,18
8347,1029,825,210,20,10,00:01:08.875000,00:01:09.037000,00:01:09.037000,18
8348,1029,846,1,4,11,00:01:08.891000,,,18
8349,1029,817,4,3,12,00:01:09.086000,,,18
8350,1029,841,51,99,13,00:01:09.175000,,,18
8351,1029,807,4,27,14,00:01:09.050000,,,18
8352,1029,815,211,11,15,00:01:09.288000,,,18
8353,1029,826,5,26,16,00:01:09.320000,,,18
8354,1029,840,211,18,17,00:01:09.536000,,,18
8355,1029,847,3,63,18,00:01:10.126000,,,18
8356,1029,9,3,88,19,00:01:10.614000,,,18
8357,1029,832,1,55,20,,,,18
8358,1030,1,131,44,1,00:01:35.851000,00:01:34.779000,00:01:34.779000,24
8359,1030,822,131,77,2,00:01:36.200000,00:01:34.973000,00:01:34.973000,24
8360,1030,830,9,33,3,00:01:36.390000,00:01:35.139000,00:01:35.139000,24
8361,1030,844,6,16,4,00:01:36.478000,00:01:35.219000,00:01:35.219000,24
8362,1030,20,6,5,5,00:01:36.963000,00:01:35.339000,00:01:35.339000,24
8363,1030,848,9,23,6,00:01:36.102000,00:01:35.682000,00:01:35.682000,24
8364,1030,846,1,4,7,00:01:37.545000,00:01:36.436000,00:01:36.436000,24
8365,1030,817,4,3,8,00:01:37.106000,00:01:36.456000,00:01:36.456000,24
8366,1030,832,1,55,9,00:01:37.358000,00:01:36.459000,00:01:36.459000,24
8367,1030,807,4,27,10,00:01:37.506000,00:01:36.710000,00:01:36.710000,24
8368,1030,815,211,11,11,00:01:36.961000,,,24
8369,1030,842,5,10,12,00:01:37.198000,,,24
8370,1030,840,211,18,13,00:01:37.528000,,,24
8371,1030,826,5,26,14,00:01:37.683000,,,24
8372,1030,825,210,20,15,00:01:37.710000,,,24
8373,1030,154,210,8,16,00:01:38.051000,,,24
8374,1030,841,51,99,17,00:01:38.114000,,,24
8375,1030,8,51,7,18,00:01:38.383000,,,24
8376,1030,847,3,63,19,00:01:38.717000,,,24
8377,1030,9,3,88,20,00:01:39.236000,,,24
8378,1031,822,131,77,1,00:01:04.111000,00:01:02.939000,00:01:02.939000,70
8379,1031,1,131,44,2,00:01:04.198000,00:01:02.951000,00:01:02.951000,70
8380,1031,830,9,33,3,00:01:04.024000,00:01:03.477000,00:01:03.477000,70
8381,1031,846,1,4,4,00:01:04.606000,00:01:03.626000,00:01:03.626000,70
8382,1031,848,9,23,5,00:01:04.661000,00:01:03.868000,00:01:03.868000,70
8383,1031,815,211,11,6,00:01:04.543000,00:01:03.868000,00:01:03.868000,70
8384,1031,844,6,16,7,00:01:04.500000,00:01:03.923000,00:01:03.923000,70
8385,1031,832,1,55,8,00:01:04.537000,00:01:03.971000,00:01:03.971000,70
8386,1031,840,211,18,9,00:01:04.309000,00:01:04.029000,00:01:04.029000,70
8387,1031,817,4,3,10,00:01:04.556000,00:01:04.239000,00:01:04.239000,70
8388,1031,20,6,5,11,00:01:04.554000,,,70
8389,1031,842,213,10,12,00:01:04.603000,,,70
8390,1031,826,213,26,13,00:01:05.031000,,,70
8391,1031,839,4,31,14,00:01:04.933000,,,70
8392,1031,154,210,8,15,00:01:05.094000,,,70
8393,1031,825,210,20,16,00:01:05.164000,,,70
8394,1031,847,3,63,17,00:01:05.167000,,,70
8395,1031,841,51,99,18,00:01:05.175000,,,70
8396,1031,8,51,7,19,00:01:05.224000,,,70
8397,1031,849,3,6,20,00:01:05.757000,,,70
8398,1032,1,131,44,1,00:01:18.188000,00:01:19.273000,00:01:19.273000,70
8399,1032,830,9,33,2,00:01:18.297000,00:01:20.489000,00:01:20.489000,70
8400,1032,832,1,55,3,00:01:18.590000,00:01:20.671000,00:01:20.671000,70
8401,1032,822,131,77,4,00:01:18.791000,00:01:20.701000,00:01:20.701000,70
8402,1032,839,4,31,5,00:01:19.687000,00:01:20.922000,00:01:20.922000,70
8403,1032,846,1,4,6,00:01:18.504000,00:01:20.925000,00:01:20.925000,70
8404,1032,848,9,23,7,00:01:20.882000,00:01:21.011000,00:01:21.011000,70
8405,1032,842,213,10,8,00:01:20.192000,00:01:21.028000,00:01:21.028000,70
8406,1032,817,4,3,9,00:01:19.662000,00:01:21.192000,00:01:21.192000,70
8407,1032,20,6,5,10,00:01:20.243000,00:01:21.651000,00:01:21.651000,70
8408,1032,844,6,16,11,00:01:20.871000,,,70
8409,1032,847,3,63,12,00:01:20.382000,,,70
8410,1032,840,211,18,13,00:01:19.697000,,,70
8411,1032,826,213,26,14,00:01:19.824000,,,70
8412,1032,825,210,20,15,00:01:21.140000,,,70
8413,1032,8,51,7,16,00:01:21.140000,,,70
8414,1032,815,211,11,17,00:01:21.607000,,,70
8415,1032,849,3,6,18,00:01:21.759000,,,70
8416,1032,841,51,99,19,00:01:21.831000,,,70
8417,1032,154,210,8,20,,,,70
8418,1033,822,131,77,2,00:01:15.474000,00:01:13.554000,00:01:13.554000,11
8419,1033,840,211,18,3,00:01:14.895000,00:01:14.377000,00:01:14.377000,11
8420,1033,815,211,11,4,00:01:14.681000,00:01:14.545000,00:01:14.545000,11
8421,1033,20,6,5,5,00:01:15.455000,00:01:14.774000,00:01:14.774000,11
8422,1033,844,6,16,6,00:01:15.793000,00:01:14.817000,00:01:14.817000,11
8423,1033,830,9,33,7,00:01:15.495000,00:01:14.849000,00:01:14.849000,11
8424,1033,846,1,4,8,00:01:15.444000,00:01:14.966000,00:01:14.966000,11
8425,1033,832,1,55,9,00:01:15.281000,00:01:15.027000,00:01:15.027000,11
8426,1033,842,213,10,10,00:01:15.767000,,,11
8427,1033,817,4,3,11,00:01:15.848000,,,11
8428,1033,847,3,63,12,00:01:15.585000,,,11
8429,1033,848,9,23,13,00:01:15.722000,,,11
8430,1033,839,4,31,14,00:01:15.719000,,,11
8431,1033,849,3,6,15,00:01:16.105000,,,11
8432,1033,825,210,20,16,00:01:16.152000,,,11
8433,1033,826,213,26,17,00:01:16.204000,,,11
8434,1033,154,210,8,18,00:01:16.407000,,,11
8435,1033,841,51,99,19,00:01:16.506000,,,11
8436,1033,8,51,7,20,00:01:16.614000,,,11
8437,1033,1,131,44,1,00:01:14.907000,00:01:13.447000,00:01:13.447000,11
8438,1034,1,131,44,1,00:01:25.900000,00:01:24.303000,00:01:24.303000,9
8439,1034,822,131,77,2,00:01:25.801000,00:01:24.616000,00:01:24.616000,9
8440,1034,830,9,33,3,00:01:26.115000,00:01:25.325000,00:01:25.325000,9
8441,1034,844,6,16,4,00:01:26.550000,00:01:25.427000,00:01:25.427000,9
8442,1034,846,1,4,5,00:01:26.855000,00:01:25.782000,00:01:25.782000,9
8443,1034,840,211,18,6,00:01:26.243000,00:01:25.839000,00:01:25.839000,9
8444,1034,832,1,55,7,00:01:26.715000,00:01:25.965000,00:01:25.965000,9
8445,1034,817,4,3,8,00:01:26.677000,00:01:26.009000,00:01:26.009000,9
8446,1034,839,4,31,9,00:01:26.396000,00:01:26.209000,00:01:26.209000,9
8447,1034,20,6,5,10,00:01:26.469000,00:01:26.339000,00:01:26.339000,9
8448,1034,842,213,10,11,00:01:26.343000,,,9
8449,1034,848,9,23,12,00:01:26.565000,,,9
8450,1034,807,211,27,13,00:01:26.327000,,,9
8451,1034,826,213,26,14,00:01:26.774000,,,9
8452,1034,847,3,63,15,00:01:26.732000,,,9
8453,1034,825,210,20,16,00:01:27.158000,,,9
8454,1034,841,51,99,17,00:01:27.164000,,,9
8455,1034,8,51,7,18,00:01:27.366000,,,9
8456,1034,154,210,8,19,00:01:27.643000,,,9
8457,1034,849,3,6,20,00:01:27.705000,,,9
8458,1035,822,131,77,1,00:01:26.738000,00:01:25.154000,00:01:25.154000,9
8459,1035,1,131,44,2,00:01:26.818000,00:01:25.217000,00:01:25.217000,9
8460,1035,807,211,27,3,00:01:27.279000,00:01:26.082000,00:01:26.082000,9
8461,1035,830,9,33,4,00:01:27.154000,00:01:26.176000,00:01:26.176000,9
8462,1035,817,4,3,5,00:01:27.442000,00:01:26.297000,00:01:26.297000,9
8463,1035,840,211,18,6,00:01:27.187000,00:01:26.428000,00:01:26.428000,9
8464,1035,842,213,10,7,00:01:27.154000,00:01:26.534000,00:01:26.534000,9
8465,1035,844,6,16,8,00:01:27.427000,00:01:26.614000,00:01:26.614000,9
8466,1035,848,9,23,9,00:01:27.153000,00:01:26.669000,00:01:26.669000,9
8467,1035,846,1,4,10,00:01:27.217000,00:01:26.778000,00:01:26.778000,9
8468,1035,839,4,31,11,00:01:27.278000,,,9
8469,1035,20,6,5,12,00:01:27.612000,,,9
8470,1035,832,1,55,13,00:01:27.450000,,,9
8471,1035,154,210,8,14,00:01:27.519000,,,9
8472,1035,847,3,63,15,00:01:27.757000,,,9
8473,1035,826,213,26,16,00:01:27.882000,,,9
8474,1035,825,210,20,17,00:01:28.236000,,,9
8475,1035,849,3,6,18,00:01:28.430000,,,9
8476,1035,841,51,99,19,00:01:28.433000,,,9
8477,1035,8,51,7,20,00:01:28.493000,,,9
8478,1036,1,131,44,1,00:01:16.872000,00:01:15.584000,00:01:15.584000,4
8479,1036,822,131,77,2,00:01:17.243000,00:01:15.643000,00:01:15.643000,4
8480,1036,830,9,33,3,00:01:17.213000,00:01:16.292000,00:01:16.292000,4
8481,1036,815,211,11,4,00:01:17.117000,00:01:16.482000,00:01:16.482000,4
8482,1036,840,211,18,5,00:01:17.316000,00:01:16.589000,00:01:16.589000,4
8483,1036,848,9,23,6,00:01:17.419000,00:01:17.029000,00:01:17.029000,4
8484,1036,832,1,55,7,00:01:17.438000,00:01:17.044000,00:01:17.044000,4
8485,1036,846,1,4,8,00:01:17.577000,00:01:17.084000,00:01:17.084000,4
8486,1036,844,6,16,9,00:01:17.256000,00:01:17.087000,00:01:17.087000,4
8487,1036,842,213,10,10,00:01:17.356000,00:01:17.136000,00:01:17.136000,4
8488,1036,20,6,5,11,00:01:17.573000,,,4
8489,1036,826,213,26,12,00:01:17.676000,,,4
8490,1036,817,4,3,13,00:01:17.667000,,,4
8491,1036,8,51,7,14,00:01:17.797000,,,4
8492,1036,839,4,31,15,00:01:17.765000,,,4
8493,1036,825,210,20,16,00:01:17.908000,,,4
8494,1036,154,210,8,17,00:01:18.089000,,,4
8495,1036,847,3,63,18,00:01:18.099000,,,4
8496,1036,849,3,6,19,00:01:18.532000,,,4
8497,1036,841,51,99,20,00:01:18.697000,,,4
8498,1037,1,131,44,1,00:01:42.323000,00:01:41.252000,00:01:41.252000,13
8499,1037,822,131,77,2,00:01:42.534000,00:01:41.763000,00:01:41.763000,13
8500,1037,830,9,33,3,00:01:43.197000,00:01:41.778000,00:01:41.778000,13
8501,1037,817,4,3,4,00:01:43.309000,00:01:42.061000,00:01:42.061000,13
8502,1037,848,9,23,5,00:01:43.418000,00:01:42.264000,00:01:42.264000,13
8503,1037,839,4,31,6,00:01:43.505000,00:01:42.396000,00:01:42.396000,13
8504,1037,832,1,55,7,00:01:43.322000,00:01:42.438000,00:01:42.438000,13
8505,1037,815,211,11,8,00:01:43.349000,00:01:42.532000,00:01:42.532000,13
8506,1037,840,211,18,9,00:01:43.265000,00:01:42.603000,00:01:42.603000,13
8507,1037,846,1,4,10,00:01:43.514000,00:01:42.657000,00:01:42.657000,13
8508,1037,826,213,26,11,00:01:43.267000,,,13
8509,1037,842,213,10,12,00:01:43.262000,,,13
8510,1037,844,6,16,13,00:01:43.656000,,,13
8511,1037,20,6,5,14,00:01:43.567000,,,13
8512,1037,847,3,63,15,00:01:43.630000,,,13
8513,1037,8,51,7,16,00:01:43.743000,,,13
8514,1037,154,210,8,17,00:01:43.838000,,,13
8515,1037,841,51,99,18,00:01:43.950000,,,13
8516,1037,849,3,6,19,00:01:44.138000,,,13
8517,1037,825,210,20,20,00:01:44.314000,,,13
8518,1038,1,131,44,1,00:01:19.514000,00:01:18.887000,00:01:18.887000,14
8519,1038,822,131,77,2,00:01:19.786000,00:01:18.956000,00:01:18.956000,14
8520,1038,832,1,55,3,00:01:20.099000,00:01:19.695000,00:01:19.695000,14
8521,1038,815,211,11,4,00:01:20.048000,00:01:19.720000,00:01:19.720000,14
8522,1038,830,9,33,5,00:01:20.193000,00:01:19.795000,00:01:19.795000,14
8523,1038,846,1,4,6,00:01:20.344000,00:01:19.820000,00:01:19.820000,14
8524,1038,817,4,3,7,00:01:20.548000,00:01:19.864000,00:01:19.864000,14
8525,1038,840,211,18,8,00:01:20.400000,00:01:20.049000,00:01:20.049000,14
8526,1038,848,9,23,9,00:01:21.104000,00:01:20.090000,00:01:20.090000,14
8527,1038,842,213,10,10,00:01:20.145000,00:01:20.177000,00:01:20.177000,14
8528,1038,826,213,26,11,00:01:20.307000,,,14
8529,1038,839,4,31,12,00:01:20.747000,,,14
8530,1038,844,6,16,13,00:01:20.443000,,,14
8531,1038,8,51,7,14,00:01:21.010000,,,14
8532,1038,825,210,20,15,00:01:20.869000,,,14
8533,1038,154,210,8,16,00:01:21.139000,,,14
8534,1038,20,6,5,17,00:01:21.151000,,,14
8535,1038,841,51,99,18,00:01:21.206000,,,14
8536,1038,847,3,63,19,00:01:21.587000,,,14
8537,1038,849,3,6,20,00:01:21.717000,,,14
8538,1039,1,131,44,1,00:01:15.778000,00:01:15.144000,00:01:15.144000,76
8539,1039,822,131,77,2,00:01:15.749000,00:01:15.203000,00:01:15.203000,76
8540,1039,830,9,33,3,00:01:16.335000,00:01:15.509000,00:01:15.509000,76
8541,1039,848,9,23,4,00:01:16.527000,00:01:15.954000,00:01:15.954000,76
8542,1039,844,6,16,5,00:01:16.698000,00:01:16.270000,00:01:16.270000,76
8543,1039,815,211,11,6,00:01:16.596000,00:01:16.311000,00:01:16.311000,76
8544,1039,840,211,18,7,00:01:16.701000,00:01:16.356000,00:01:16.356000,76
8545,1039,817,4,3,8,00:01:16.981000,00:01:16.543000,00:01:16.543000,76
8546,1039,832,1,55,9,00:01:16.993000,00:01:17.870000,00:01:17.870000,76
8547,1039,839,4,31,10,00:01:16.825000,,,76
8548,1039,846,1,4,11,00:01:16.895000,,,76
8549,1039,826,213,26,12,00:01:16.928000,,,76
8550,1039,8,51,7,13,00:01:17.059000,,,76
8551,1039,20,6,5,14,00:01:17.072000,,,76
8552,1039,154,210,8,15,00:01:17.069000,,,76
8553,1039,842,213,10,16,00:01:17.125000,,,76
8554,1039,841,51,99,17,00:01:17.220000,,,76
8555,1039,847,3,63,18,00:01:17.232000,,,76
8556,1039,849,3,6,19,00:01:17.320000,,,76
8557,1039,825,210,20,20,00:01:17.348000,,,76
8558,1040,1,131,44,1,00:01:32.983000,00:01:31.304000,00:01:31.304000,71
8559,1040,830,9,33,2,00:01:33.630000,00:01:31.867000,00:01:31.867000,71
8560,1040,822,131,77,3,00:01:32.656000,00:01:31.956000,00:01:31.956000,71
8561,1040,815,211,11,4,00:01:33.704000,00:01:32.317000,00:01:32.317000,71
8562,1040,817,4,3,5,00:01:33.650000,00:01:32.364000,00:01:32.364000,71
8563,1040,832,1,55,6,00:01:33.967000,00:01:32.550000,00:01:32.550000,71
8564,1040,839,4,31,7,00:01:33.557000,00:01:32.624000,00:01:32.624000,71
8565,1040,846,1,4,8,00:01:33.804000,00:01:32.847000,00:01:32.847000,71
8566,1040,842,213,10,9,00:01:33.734000,00:01:33,00:01:33,71
8567,1040,848,9,23,10,00:01:33.919000,00:01:33.008000,00:01:33.008000,71
8568,1040,844,6,16,11,00:01:34.071000,,,71
8569,1040,826,213,26,12,00:01:33.511000,,,71
8570,1040,840,211,18,13,00:01:33.852000,,,71
8571,1040,847,3,63,14,00:01:34.020000,,,71
